548526 13474
176602 231587 0.5
176602 288880 0.3333333333333333
176602 343797 0.3333333333333333
176602 464871 0.16666666666666666
176603 176907 0.2
176603 536740 0.25
176603 536741 0.16666666666666666
176603 542825 0.16666666666666666
176603 543729 0.125
176603 543730 0.14285714285714285
176730 249278 0.16666666666666666
176730 463514 0.16666666666666666
176890 201262 0.5
176890 336714 0.5
176890 366589 0.25
176890 408595 0.3333333333333333
176890 455002 0.2
176907 542825 0.16666666666666666
176907 543729 0.125
176907 543730 0.14285714285714285
176907 543761 0.14285714285714285
176984 273988 0.14285714285714285
176984 321069 0.08333333333333333
176984 335775 0.09090909090909091
176984 345172 0.07142857142857142
176984 459352 0.1
177373 237753 1.0
177373 331945 0.25
177373 354091 0.16666666666666666
177373 363418 0.3333333333333333
177373 363419 0.125
177373 363426 0.25
177373 363427 0.25
177373 499410 0.16666666666666666
177373 523407 0.07692307692307693
177513 315423 0.1111111111111111
177513 339437 0.1111111111111111
177513 407627 0.2
177513 523801 0.2
177537 510771 0.05263157894736842
177541 438088 0.16666666666666666
177541 525730 0.14285714285714285
177541 531407 0.125
177642 326810 0.25
177642 459665 0.07692307692307693
177642 512408 0.058823529411764705
177680 184802 0.2
177680 193533 0.14285714285714285
177680 212244 0.16666666666666666
177683 222831 0.3333333333333333
177683 265672 0.3333333333333333
177850 206830 0.1111111111111111
177850 218418 0.1
177941 205661 0.16666666666666666
177941 328493 0.16666666666666666
177941 359725 0.16666666666666666
178107 234223 0.2
178107 386375 0.125
178107 430040 0.1
178107 535390 0.07142857142857142
178221 223613 0.5
178221 238356 0.16666666666666666
178221 274264 0.3333333333333333
178221 274269 0.3333333333333333
178221 317097 0.25
178221 378469 0.08333333333333333
178223 326817 0.3333333333333333
178223 392393 0.25
178471 225412 0.5
178471 250185 0.3333333333333333
178471 301852 0.5
178471 404230 0.25
178471 408234 0.2
178471 488253 0.2
178960 213300 0.14285714285714285
179000 391696 1.0
179000 412527 0.5
179035 194404 0.25
179035 527613 0.125
179035 535502 0.07692307692307693
179105 352090 0.25
179105 452765 0.14285714285714285
179115 179913 0.3333333333333333
179115 238653 0.25
179115 502009 0.1
179123 201404 0.16666666666666666
179123 291128 0.1111111111111111
179123 429259 0.08333333333333333
179178 262921 0.3333333333333333
179178 378413 0.2
179178 408657 0.3333333333333333
179178 512233 0.25
179786 317487 0.14285714285714285
179786 320026 0.2
179786 331906 0.25
179786 504232 0.125
179913 404318 0.125
179913 502009 0.1
179920 252787 0.2
179920 538286 0.2
179920 538973 0.25
179920 542682 0.1111111111111111
179920 543172 0.25
179920 543246 0.2
179921 252787 0.2
179921 538973 0.25
179921 542682 0.1111111111111111
179921 543172 0.25
179921 543246 0.2
179968 262610 0.2
179968 285264 0.125
179968 344251 0.125
179968 447302 0.1
180094 299088 0.25
180094 334989 0.1
180094 409414 0.3333333333333333
180505 335412 0.07142857142857142
180505 345743 0.07142857142857142
180505 359615 0.1111111111111111
180505 373857 0.1
180505 383514 0.125
180711 234291 1.0
180711 304563 0.3333333333333333
180711 356195 0.16666666666666666
180711 380136 0.125
180907 387159 1.0
180907 437618 0.5
180907 445782 0.3333333333333333
180907 491207 0.16666666666666666
180907 537957 0.25
180907 539235 0.3333333333333333
180935 295114 0.25
180935 319422 0.2
180935 367842 0.16666666666666666
181125 493506 0.08333333333333333
181125 538395 0.14285714285714285
181153 202730 0.5
181153 211278 0.16666666666666666
181153 248608 0.5
181153 273112 0.25
181153 283021 0.16666666666666666
181153 411092 0.07142857142857142
181153 420628 0.07692307692307693
181153 423565 0.2
181153 453634 0.125
181153 485257 0.07692307692307693
181153 536937 0.16666666666666666
181168 243283 0.16666666666666666
181168 344211 0.14285714285714285
181168 419211 0.14285714285714285
181168 501900 0.2
181459 235923 1.0
181459 447602 0.3333333333333333
181729 181733 1.0
181729 326738 0.5
181729 326739 0.5
181729 409201 0.25
181729 409203 0.2
181733 277404 0.16666666666666666
181733 326738 0.5
181733 409201 0.25
181733 409203 0.2
181811 192742 0.25
182115 189338 0.5
182115 260595 0.5
182115 308943 0.5
182115 313822 1.0
182115 343645 0.07142857142857142
182115 375096 0.07142857142857142
182115 455985 0.25
182115 515315 0.25
182115 532382 0.05
182189 260642 0.25
182189 326440 0.09090909090909091
182189 540768 0.1
182209 295114 0.25
182209 319422 0.2
182209 367842 0.16666666666666666
182214 445962 0.3333333333333333
182214 470841 0.2
182214 530242 0.14285714285714285
182336 184865 0.125
182336 346616 0.3333333333333333
182336 372890 0.3333333333333333
182336 508819 0.16666666666666666
182337 278357 0.5
182337 289264 0.2
182337 330625 0.16666666666666666
182337 332862 0.3333333333333333
182337 378830 0.16666666666666666
182337 513577 0.16666666666666666
182358 259227 0.3333333333333333
182358 324598 0.2
182358 377756 0.09090909090909091
182358 411756 0.2
182429 193789 0.5
182429 205318 0.3333333333333333
182429 228830 0.25
182429 229509 0.14285714285714285
182429 254262 0.2
182429 320127 0.25
182429 412669 0.3333333333333333
182429 445715 0.07692307692307693
182429 539124 0.2
182477 190064 1.0
182477 239319 1.0
182477 382606 0.07142857142857142
182477 435654 0.3333333333333333
182477 450532 0.25
182477 528397 0.08333333333333333
182615 249103 1.0
182615 254447 0.25
182615 354325 0.2
182615 438865 0.16666666666666666
182615 463164 0.25
182615 465765 0.25
182615 484040 0.1
183355 250923 1.0
183355 275370 1.0
183355 412779 0.2
183355 416949 0.16666666666666666
183355 425474 0.14285714285714285
183355 436710 0.16666666666666666
183355 440810 0.25
183355 525783 0.125
183407 504234 0.3333333333333333
183407 505147 0.16666666666666666
183836 259202 0.1111111111111111
183836 428011 0.2
183870 206642 0.3333333333333333
183870 247193 0.25
183870 364778 0.3333333333333333
183870 366252 0.125
183882 239655 0.16666666666666666
183882 511372 0.14285714285714285
183882 526594 0.1
184016 340510 0.5
184016 364702 0.09090909090909091
184016 433703 0.5
184016 436827 0.25
184016 496278 0.16666666666666666
184016 498324 0.5
184016 505253 0.08333333333333333
184016 518806 0.16666666666666666
184016 529616 0.3333333333333333
184016 535123 0.2
184016 539012 0.1111111111111111
184190 205668 0.25
184190 315406 0.2
184190 333687 0.2
184190 417662 0.2
184190 526094 0.2
184554 223246 0.5
184554 248774 0.5
184554 279502 0.5
184554 321283 0.125
184554 342242 0.3333333333333333
184554 344145 0.09090909090909091
184554 360019 0.3333333333333333
184554 371630 0.07692307692307693
184554 379021 0.25
184554 427188 0.25
184554 437821 0.25
184554 444727 0.25
184554 486416 0.06666666666666667
184802 193533 0.14285714285714285
184802 212244 0.16666666666666666
184802 222180 0.14285714285714285
184802 242067 0.2
184802 247050 0.25
184802 254527 0.3333333333333333
184802 280525 0.25
184802 387583 0.25
184802 403839 0.3333333333333333
184802 413494 0.25
184802 439132 0.14285714285714285
184802 463381 0.25
184802 472625 0.25
184853 267802 0.14285714285714285
184853 357846 0.1111111111111111
184853 462267 0.1111111111111111
184865 508819 0.16666666666666666
185030 334880 0.5
185055 255102 0.07142857142857142
185055 285437 0.16666666666666666
185055 393086 0.25
185149 214022 0.25
185149 255721 0.25
185149 262921 0.3333333333333333
185149 359499 0.2
185149 378413 0.2
185168 437014 0.5
185168 441936 0.14285714285714285
185168 508381 1.0
185168 523178 0.3333333333333333
185448 195986 0.5
185448 209610 0.16666666666666666
185448 257264 0.3333333333333333
185448 429259 0.08333333333333333
185448 529267 0.14285714285714285
185526 285879 0.16666666666666666
185526 321859 0.16666666666666666
185579 380325 0.06666666666666667
185682 186914 0.06666666666666667
185682 440143 0.037037037037037035
185682 490889 0.07142857142857142
186311 186914 0.06666666666666667
186311 440143 0.037037037037037035
186311 490889 0.07142857142857142
186429 227515 0.3333333333333333
186429 428879 0.16666666666666666
186429 477159 0.2
186429 498314 0.125
186429 536289 0.16666666666666666
186482 350355 0.16666666666666666
186482 388750 0.1
186482 509193 0.125
186508 275407 0.2
186508 419796 0.16666666666666666
186534 202202 0.25
186534 249830 0.3333333333333333
186534 403187 0.14285714285714285
186534 484962 0.2
186534 522621 0.1
186584 223415 0.5
186584 237770 0.2
186584 343350 0.1111111111111111
186584 471108 0.14285714285714285
186584 495974 0.25
186906 189329 1.0
186906 199811 1.0
186906 220033 0.3333333333333333
186906 382481 0.25
186906 524324 0.2
186906 526387 0.14285714285714285
186914 203335 0.5
186914 210883 0.3333333333333333
186914 237811 0.5
186914 244261 0.125
186914 333868 0.5
186914 336127 0.2
186914 336617 0.3333333333333333
186914 369536 0.25
186914 397559 0.3333333333333333
186914 408264 0.09090909090909091
186914 440143 0.037037037037037035
186914 483405 0.25
186914 488902 0.2
186914 490889 0.07142857142857142
186914 498777 0.2
186914 523851 0.2
187197 383249 0.05263157894736842
187353 358284 0.14285714285714285
187369 193653 0.16666666666666666
187369 463843 0.125
187369 541958 0.07692307692307693
187951 256478 0.1
187951 495785 0.08333333333333333
188144 198399 0.3333333333333333
188144 218955 0.3333333333333333
188144 232961 0.125
188144 243936 0.3333333333333333
188144 326810 0.25
188144 370165 0.3333333333333333
188144 398610 0.25
188144 409244 0.3333333333333333
188144 410026 0.3333333333333333
188144 422365 0.25
188144 459665 0.07692307692307693
188144 483798 0.09090909090909091
188144 488492 0.3333333333333333
188144 508716 0.1111111111111111
188144 512408 0.058823529411764705
188144 513274 0.25
188169 370402 0.1111111111111111
188169 476093 0.09090909090909091
188169 476821 0.09090909090909091
188312 309969 0.5
188312 315062 0.5
188312 315406 0.2
188312 321686 0.25
188312 345801 0.09090909090909091
188387 276500 0.5
188387 336960 0.2
188387 471384 0.16666666666666666
188387 524821 0.3333333333333333
188387 543937 0.125
188420 205458 0.5
188420 210413 0.5
188420 258180 0.25
188420 338279 0.3333333333333333
188420 339150 0.2
188420 528405 0.14285714285714285
188533 399668 0.3333333333333333
188533 408757 0.25
188533 429357 0.16666666666666666
188533 477297 0.16666666666666666
188533 529906 0.1
188734 292676 0.3333333333333333
188734 411327 0.25
188734 476643 0.25
188743 369189 0.1
188743 515063 0.2
188820 213608 0.5
188820 221584 0.3333333333333333
188820 260558 0.25
188820 402728 0.16666666666666666
188938 321283 0.125
188938 344145 0.09090909090909091
188938 371630 0.07692307692307693
188938 486416 0.06666666666666667
189006 269695 0.25
189006 345009 0.2
189006 436193 0.16666666666666666
189106 245976 0.1111111111111111
189106 335798 0.1
189106 418405 0.08333333333333333
189108 195155 1.0
189108 203632 0.14285714285714285
189108 363362 0.3333333333333333
189108 437659 0.25
189108 485104 0.07142857142857142
189108 528714 0.06666666666666667
189173 227651 0.25
189173 372300 0.16666666666666666
189173 404584 0.2
189173 536414 0.1
189278 379064 0.14285714285714285
189285 204830 0.3333333333333333
189285 221800 0.3333333333333333
189285 301885 0.3333333333333333
189285 301888 0.5
189285 313800 0.125
189285 342329 0.125
189285 379183 0.2
189285 482997 0.14285714285714285
189329 220033 0.3333333333333333
189329 382481 0.25
189329 524324 0.2
189329 526387 0.14285714285714285
189338 343645 0.07142857142857142
189338 375096 0.07142857142857142
189397 203599 0.3333333333333333
189397 226911 0.3333333333333333
189397 341760 0.16666666666666666
189397 442646 0.5
189397 471687 0.25
189903 383249 0.05263157894736842
190036 241880 0.09090909090909091
190036 439925 0.1111111111111111
190064 232829 0.5
190064 435654 0.3333333333333333
190064 453453 0.1111111111111111
190064 528397 0.08333333333333333
190223 259202 0.1111111111111111
190223 369189 0.1
190223 515063 0.2
190421 246919 1.0
190421 257955 0.5
190421 542888 0.3333333333333333
190421 542889 0.3333333333333333
190421 542890 0.25
190421 542892 0.16666666666666666
190421 543617 0.2
190797 310365 1.0
190819 245976 0.1111111111111111
190819 418405 0.08333333333333333
190819 518715 0.25
191526 201337 0.25
191526 216043 0.3333333333333333
191526 253297 0.14285714285714285
191526 275949 0.125
191526 287773 0.25
191526 296259 0.25
191526 368504 0.3333333333333333
191526 417971 0.25
191845 209821 0.5
191845 455699 0.3333333333333333
191845 482724 0.25
192312 339967 0.5
192312 383249 0.05263157894736842
192312 541960 0.2
192708 237026 0.2
192708 245316 0.3333333333333333
192708 255917 0.125
192708 280210 0.1111111111111111
192742 246878 0.5
192742 273800 1.0
192742 310206 0.3333333333333333
192742 439276 0.2
192742 512598 0.16666666666666666
192758 259920 0.3333333333333333
192758 301085 0.1111111111111111
192758 453394 0.25
192984 372394 0.2
192984 432504 0.16666666666666666
193202 228570 1.0
193202 253307 0.5
193202 460938 0.3333333333333333
193215 416666 0.2
193215 421705 0.16666666666666666
193215 533454 0.125
193267 229018 0.09090909090909091
193267 332907 0.05555555555555555
193267 496241 0.06666666666666667
193267 506865 0.058823529411764705
193374 213675 0.5
193374 339288 0.5
193374 492633 0.1111111111111111
193374 495202 0.1
193374 537579 0.25
193533 212244 0.16666666666666666
193533 222180 0.14285714285714285
193533 242067 0.2
193533 247050 0.25
193533 254527 0.3333333333333333
193533 387583 0.25
193533 403839 0.3333333333333333
193533 472625 0.25
193598 376664 0.3333333333333333
193598 422677 0.16666666666666666
193598 449136 0.16666666666666666
193614 236356 0.14285714285714285
193614 514552 0.1111111111111111
193653 255302 0.25
193653 377883 0.3333333333333333
193653 410886 0.2
193653 410942 0.3333333333333333
193653 419482 0.25
193653 444874 0.05555555555555555
193653 463843 0.125
193653 507154 0.2
193653 541958 0.07692307692307693
193741 454624 0.07692307692307693
193741 507430 0.06666666666666667
193755 209610 0.16666666666666666
193755 223754 0.2
193755 275486 0.16666666666666666
193755 384714 0.1111111111111111
193755 508418 0.125
193789 205318 0.3333333333333333
193789 228830 0.25
193789 254262 0.2
193789 261557 0.25
193789 317602 0.2
193789 320127 0.25
193789 382723 0.2
193789 406304 0.125
193789 412669 0.3333333333333333
193789 445715 0.07692307692307693
193789 539124 0.2
193925 205874 0.2
193925 227788 0.14285714285714285
193925 230570 0.3333333333333333
193925 317159 0.1111111111111111
193925 320579 0.16666666666666666
193925 504120 0.25
193925 527108 0.2
194079 365780 0.2
194079 367282 0.2
194079 386696 0.14285714285714285
194255 222010 0.2
194255 273373 1.0
194255 356955 0.125
194255 439813 0.16666666666666666
194255 515580 0.125
194404 200384 1.0
194404 293108 0.2
194404 321886 0.2
194404 331332 0.5
194404 362478 0.5
194404 402717 0.25
194404 509636 0.25
194404 527613 0.125
194404 535502 0.07692307692307693
194406 386375 0.125
194406 408419 0.25
194406 430040 0.1
194925 241852 0.5
194925 260744 0.2
194925 269402 0.25
194925 302755 0.3333333333333333
194925 326538 0.2
194925 339241 0.25
194925 364432 0.14285714285714285
194925 383248 0.16666666666666666
194925 513118 0.05555555555555555
195155 203632 0.14285714285714285
195155 277404 0.16666666666666666
195155 291668 0.5
195155 481137 0.2
195155 528714 0.06666666666666667
195340 214809 0.3333333333333333
195340 214812 0.25
195340 456829 0.25
195457 228555 0.2
195457 288774 0.16666666666666666
195457 317487 0.14285714285714285
195495 311566 1.0
195495 357652 0.5
195495 381598 0.3333333333333333
195495 432388 0.25
195495 500035 0.2
195562 201404 0.16666666666666666
195562 291128 0.1111111111111111
195986 223754 0.2
195986 384714 0.1111111111111111
196043 302151 0.3333333333333333
196043 343956 0.09090909090909091
196043 403211 0.09090909090909091
196043 452728 0.14285714285714285
196244 263034 0.16666666666666666
196244 469796 0.125
196244 518738 0.041666666666666664
196487 258811 0.125
196487 335412 0.07142857142857142
196487 359615 0.1111111111111111
196487 429765 0.09090909090909091
196681 216151 0.25
196681 542318 0.2
196681 542898 0.2
196725 241847 0.3333333333333333
196725 272581 0.3333333333333333
196725 358284 0.14285714285714285
196725 368268 0.3333333333333333
196725 391237 0.3333333333333333
196725 457334 0.1111111111111111
196821 246691 1.0
196821 319429 0.2
196821 375288 0.5
196821 398165 0.3333333333333333
196821 451989 0.125
196821 467635 0.14285714285714285
196821 485360 0.1111111111111111
197034 232841 1.0
197034 259902 0.5
197034 319366 0.5
197034 344560 0.3333333333333333
197034 366253 0.25
197042 305535 0.2
197042 505304 0.047619047619047616
197608 216695 0.2
197608 353244 0.25
197608 400217 0.3333333333333333
197608 462344 0.16666666666666666
197608 500903 0.2
197796 278919 0.2
197796 324083 0.2
197796 386682 0.25
197796 452765 0.14285714285714285
197796 535919 0.2
197821 401297 0.25
197821 465053 0.125
197821 489347 0.25
197821 502142 0.1
197865 216738 0.25
197865 342258 0.16666666666666666
197865 500651 0.16666666666666666
197865 530840 0.1
198062 360140 1.0
198062 394174 1.0
198171 321950 0.5
198171 345527 0.25
198171 356181 0.14285714285714285
198171 359465 0.14285714285714285
198171 511515 0.5
198171 531752 0.07142857142857142
198399 232961 0.125
198399 459665 0.07692307692307693
198912 420117 0.14285714285714285
198912 527560 0.25
199120 244764 0.5
199120 247553 0.25
199120 269071 0.3333333333333333
199120 333696 0.16666666666666666
199120 357916 0.2
199233 218762 0.2
199233 318579 0.25
199233 331094 0.25
199233 342639 0.2
199233 428784 0.25
199233 486875 0.1
199233 531175 0.3333333333333333
199262 233858 0.2
199262 368168 0.16666666666666666
199262 504791 0.14285714285714285
199371 399559 1.0
199371 447267 0.5
199371 471225 0.3333333333333333
199371 522927 0.25
199475 222687 0.16666666666666666
199475 260487 0.16666666666666666
199475 349652 0.125
199475 408444 0.14285714285714285
199548 326440 0.09090909090909091
199548 401574 0.07142857142857142
199548 418738 0.16666666666666666
199673 264635 0.5
199673 358036 0.3333333333333333
199673 440085 0.25
199673 477932 0.2
199673 520732 0.16666666666666666
199811 220033 0.3333333333333333
199811 382481 0.25
199811 524324 0.2
199811 526387 0.14285714285714285
199840 235470 0.3333333333333333
199840 261885 0.2
199840 327389 1.0
199840 338052 0.125
199840 522427 0.1111111111111111
199840 530853 0.16666666666666666
199940 542438 0.2
200052 213859 0.5
200052 244470 0.2
200052 266812 0.5
200052 299824 0.2
200052 300707 0.3333333333333333
200052 340705 0.3333333333333333
200052 461994 0.125
200052 495939 0.25
200052 521115 0.25
200052 534519 0.1
200052 539127 0.2
200053 264495 0.14285714285714285
200053 309061 0.3333333333333333
200053 322944 0.16666666666666666
200053 531121 0.1111111111111111
200053 537218 0.1111111111111111
200195 337502 0.25
200195 404751 0.1
200195 497337 0.125
200384 293108 0.2
200384 321886 0.2
200384 527613 0.125
200384 535502 0.07692307692307693
200548 216444 0.25
200548 278140 0.14285714285714285
200548 379064 0.14285714285714285
200548 465068 0.16666666666666666
200576 237845 0.2
200576 338818 0.2
200837 266290 0.1111111111111111
200837 476821 0.09090909090909091
200955 220276 0.5
200955 248184 0.3333333333333333
200955 373275 0.2
201248 411092 0.07142857142857142
201248 485257 0.07692307692307693
201262 336714 0.5
201262 366589 0.25
201262 408595 0.3333333333333333
201262 455002 0.2
201337 253297 0.14285714285714285
201337 275949 0.125
201404 234597 0.3333333333333333
201404 291128 0.1111111111111111
201404 396654 0.25
201404 429259 0.08333333333333333
201404 429721 0.2
201404 434827 0.2
201404 435173 0.2
201569 201571 0.5
201569 201573 0.3333333333333333
201569 216723 0.16666666666666666
201569 252983 0.2
201571 201573 0.3333333333333333
201571 215111 0.25
201571 216723 0.16666666666666666
201571 487202 0.2
201571 523684 0.2
201573 215111 0.25
201573 216723 0.16666666666666666
201573 252983 0.2
201581 223641 0.5
201581 272972 0.25
201581 377005 0.3333333333333333
201581 466307 0.08333333333333333
201585 265862 0.2
201585 281477 1.0
201585 481278 0.16666666666666666
201585 498399 0.16666666666666666
201585 500281 0.0625
201596 296849 0.5
201596 354292 0.25
201596 541043 0.1
201854 321840 0.2
201854 347857 0.2
201854 533156 0.2
202169 231528 0.5
202169 287741 0.25
202169 294281 0.2
202169 541706 0.16666666666666666
202202 249830 0.3333333333333333
202202 317330 0.5
202202 335111 1.0
202202 403187 0.14285714285714285
202202 464735 0.3333333333333333
202202 522621 0.1
202287 423179 0.2
202287 480263 0.09090909090909091
202287 529089 0.16666666666666666
202423 285021 0.25
202423 416666 0.2
202423 421705 0.16666666666666666
202423 533454 0.125
202569 229394 0.5
202569 230022 0.5
202569 288295 0.5
202569 434831 0.25
202569 452469 0.25
202569 497933 0.14285714285714285
202569 523811 0.125
202701 273546 0.2
202701 298032 0.16666666666666666
202701 315173 0.2
202701 431168 0.125
202730 248608 0.5
202730 273112 0.25
202730 411092 0.07142857142857142
203228 316402 0.3333333333333333
203228 316429 0.3333333333333333
203228 337622 0.3333333333333333
203228 355711 0.25
203228 529616 0.3333333333333333
203258 341427 0.3333333333333333
203258 463826 0.2
203258 488084 0.14285714285714285
203258 528100 0.25
203335 408264 0.09090909090909091
203335 440143 0.037037037037037035
203358 270272 0.16666666666666666
203358 310936 0.1111111111111111
203358 316206 0.25
203358 344437 0.25
203358 496328 0.08333333333333333
203546 204590 0.3333333333333333
203546 470793 0.3333333333333333
203546 522327 0.2
203599 246767 0.14285714285714285
203599 276846 0.14285714285714285
203599 362550 0.1111111111111111
203599 541721 0.2
203632 222583 1.0
203632 247466 0.5
203632 253869 0.5
203632 271927 0.25
203632 277404 0.16666666666666666
203632 278168 0.5
203632 301866 0.3333333333333333
203632 312145 0.3333333333333333
203632 363362 0.3333333333333333
203632 389961 0.5
203632 419008 0.125
203632 442875 0.1111111111111111
203632 481137 0.2
203632 483881 0.5
203632 485104 0.07142857142857142
203632 491553 0.125
203632 512146 0.08333333333333333
203632 528714 0.06666666666666667
203700 237026 0.2
203700 245316 0.3333333333333333
203700 255917 0.125
203700 280210 0.1111111111111111
203700 383742 0.25
203700 418480 0.25
203700 537625 0.2
203825 365195 0.5
203825 365196 0.5
203825 365197 0.3333333333333333
203825 365198 0.5
203825 365199 0.3333333333333333
203825 503395 0.16666666666666666
203825 503405 0.125
203825 516829 0.25
203825 517524 0.2
203825 517525 0.2
203825 517526 0.2
203825 524842 0.07692307692307693
204173 204176 1.0
204173 215667 0.5
204173 542859 0.3333333333333333
204173 542947 0.25
204173 542948 0.25
204173 543261 0.2
204173 543632 0.14285714285714285
204176 215667 0.5
204176 542859 0.3333333333333333
204176 542947 0.25
204176 542948 0.25
204176 543261 0.2
204590 470793 0.3333333333333333
204590 522327 0.2
204830 313800 0.125
204830 342329 0.125
204830 379183 0.2
204883 229018 0.09090909090909091
204883 332907 0.05555555555555555
204883 496241 0.06666666666666667
204883 544870 0.2
205059 287195 1.0
205059 356293 0.25
205059 380242 0.2
205059 448372 0.25
205059 500533 0.14285714285714285
205294 413432 0.16666666666666666
205294 494263 0.047619047619047616
205318 228830 0.25
205318 229509 0.14285714285714285
205318 254262 0.2
205318 317602 0.2
205318 320127 0.25
205318 382723 0.2
205318 406304 0.125
205318 445715 0.07692307692307693
205318 539124 0.2
205458 210413 0.5
205458 258180 0.25
205458 339150 0.2
205567 237026 0.2
205567 255917 0.125
205567 280210 0.1111111111111111
205567 383742 0.25
205567 450022 0.125
205661 225317 0.25
205661 262664 0.2
205661 328493 0.16666666666666666
205661 359725 0.16666666666666666
205661 428163 0.25
205661 442765 0.25
205661 473811 0.25
205661 536066 0.2
205668 243288 0.16666666666666666
205668 333687 0.2
205668 526094 0.2
205668 526607 0.08333333333333333
205752 514233 0.05555555555555555
205874 227788 0.14285714285714285
205874 317159 0.1111111111111111
205874 320579 0.16666666666666666
205874 367308 0.2
205874 527108 0.2
206342 314149 0.14285714285714285
206342 434043 0.14285714285714285
206342 453404 0.1111111111111111
206342 454096 0.25
206342 488841 0.14285714285714285
206642 230600 0.3333333333333333
206642 260919 0.3333333333333333
206642 390080 0.16666666666666666
206642 465990 0.125
206772 221759 0.25
206772 290911 0.2
206772 298211 1.0
206772 348114 0.3333333333333333
206772 382136 0.3333333333333333
206772 441911 0.1111111111111111
206772 448536 0.2
206772 455431 0.14285714285714285
206772 470324 0.125
206772 530853 0.16666666666666666
206830 218418 0.1
206830 231527 0.1
207117 442875 0.1111111111111111
207117 485104 0.07142857142857142
207187 405925 0.5
207187 531531 0.3333333333333333
207187 540206 0.25
207192 301092 0.16666666666666666
207192 324487 1.0
207192 357225 0.5
207192 422677 0.16666666666666666
207192 473119 0.16666666666666666
207401 343645 0.07142857142857142
207401 475083 0.07142857142857142
207401 532382 0.05
207523 215777 0.25
207523 228891 0.5
207523 248811 0.16666666666666666
207523 253623 0.3333333333333333
207523 273313 0.125
207523 343629 0.25
207523 463359 0.1
207683 278334 0.3333333333333333
207683 321866 0.3333333333333333
207683 388735 0.2
207856 252415 0.5
207856 311204 0.125
207856 343956 0.09090909090909091
207856 403211 0.09090909090909091
207856 404850 0.1
207961 277891 0.3333333333333333
207961 282664 0.2
208898 282989 0.3333333333333333
208898 392390 0.2
208898 461664 0.14285714285714285
208898 510761 0.16666666666666666
208898 529453 0.2
208920 209103 0.5
208920 238364 0.25
208920 348521 0.25
208920 535665 0.16666666666666666
209102 234756 0.25
209102 344436 0.16666666666666666
209102 395499 0.14285714285714285
209103 213384 0.3333333333333333
209103 238364 0.25
209103 535665 0.16666666666666666
209202 383249 0.05263157894736842
209610 223754 0.2
209610 275486 0.16666666666666666
209610 384714 0.1111111111111111
209610 460426 0.25
209610 489519 0.25
209610 508418 0.125
209610 537267 0.2
209645 309473 0.2
209645 374163 0.16666666666666666
209645 381893 0.125
209645 406857 0.14285714285714285
209645 482989 0.2
209786 332738 0.25
209786 416993 0.14285714285714285
209821 455699 0.3333333333333333
209821 482724 0.25
210413 258180 0.25
210413 338279 0.3333333333333333
210413 339150 0.2
210413 432419 0.16666666666666666
210413 499823 0.25
210413 528405 0.14285714285714285
210463 235704 1.0
210463 276500 0.5
210463 336960 0.2
210463 471384 0.16666666666666666
210463 543937 0.125
210652 355905 0.058823529411764705
210652 507141 0.07692307692307693
210883 408264 0.09090909090909091
210883 440143 0.037037037037037035
211009 350245 0.16666666666666666
211009 353577 0.1111111111111111
211038 233671 0.2
211038 240237 0.14285714285714285
211038 258448 0.1111111111111111
211278 411092 0.07142857142857142
211278 419010 0.3333333333333333
211278 420628 0.07692307692307693
211278 501191 0.2
211278 536937 0.16666666666666666
211336 236356 0.14285714285714285
211336 240859 0.3333333333333333
211336 255102 0.07142857142857142
211336 394865 0.25
211336 514552 0.1111111111111111
211336 526510 0.25
211651 321859 0.16666666666666666
211651 524352 0.2
211725 356398 0.14285714285714285
211725 493949 0.125
211750 386342 0.09090909090909091
212107 347286 0.3333333333333333
212107 376721 0.3333333333333333
212107 422972 0.16666666666666666
212107 536482 0.14285714285714285
212242 355905 0.058823529411764705
212242 507141 0.07692307692307693
212244 222180 0.14285714285714285
212244 242067 0.2
212244 247050 0.25
212244 280525 0.25
212244 387583 0.25
212244 403839 0.3333333333333333
212244 413494 0.25
212244 439132 0.14285714285714285
212244 463381 0.25
212244 472625 0.25
212804 386342 0.09090909090909091
212804 510771 0.05263157894736842
212816 429801 0.16666666666666666
213021 235470 0.3333333333333333
213021 255528 0.5
213021 261885 0.2
213021 270590 0.25
213021 338052 0.125
213092 253867 0.25
213092 368010 0.2
213092 501399 0.14285714285714285
213166 267987 0.5
213166 278185 0.5
213166 300387 0.5
213166 452082 0.25
213291 274917 0.2
213291 324951 0.3333333333333333
213291 409902 0.1
213291 410731 0.25
213300 216153 0.3333333333333333
213300 307371 0.25
213300 398741 0.16666666666666666
213300 412464 0.3333333333333333
213300 509797 0.14285714285714285
213300 517135 0.16666666666666666
213300 522538 0.25
213384 238364 0.25
213384 348521 0.25
213384 535665 0.16666666666666666
213602 213603 1.0
213602 213612 0.5
213602 213614 0.3333333333333333
213602 213616 0.25
213602 249024 0.2
213603 213612 0.5
213603 213614 0.3333333333333333
213603 213616 0.25
213603 249024 0.2
213608 221584 0.3333333333333333
213608 402728 0.16666666666666666
213612 213614 0.3333333333333333
213612 213616 0.25
213612 249024 0.2
213614 213616 0.25
213614 249024 0.2
213616 249024 0.2
213675 492633 0.1111111111111111
213675 495202 0.1
213710 434251 0.2
213710 489116 0.045454545454545456
213735 287807 0.25
213735 334990 0.25
213735 493506 0.08333333333333333
213859 244470 0.2
213859 461994 0.125
213859 534519 0.1
214022 255721 0.25
214022 359499 0.2
